Connecting to host 123.57.223.37, port 5201
[  4] local 144.202.103.115 port 43878 connected to 123.57.223.37 port 5201
[  6] local 144.202.103.115 port 43880 connected to 123.57.223.37 port 5201
[  8] local 144.202.103.115 port 43882 connected to 123.57.223.37 port 5201
[ 10] local 144.202.103.115 port 43884 connected to 123.57.223.37 port 5201
[ 12] local 144.202.103.115 port 43886 connected to 123.57.223.37 port 5201
[ 14] local 144.202.103.115 port 43888 connected to 123.57.223.37 port 5201
[ 16] local 144.202.103.115 port 43890 connected to 123.57.223.37 port 5201
[ 18] local 144.202.103.115 port 43892 connected to 123.57.223.37 port 5201
[ 20] local 144.202.103.115 port 43894 connected to 123.57.223.37 port 5201
[ 22] local 144.202.103.115 port 43896 connected to 123.57.223.37 port 5201
[ 24] local 144.202.103.115 port 43898 connected to 123.57.223.37 port 5201
[ 26] local 144.202.103.115 port 43900 connected to 123.57.223.37 port 5201
[ 28] local 144.202.103.115 port 43902 connected to 123.57.223.37 port 5201
[ 30] local 144.202.103.115 port 43904 connected to 123.57.223.37 port 5201
[ 32] local 144.202.103.115 port 43906 connected to 123.57.223.37 port 5201
[ 34] local 144.202.103.115 port 43908 connected to 123.57.223.37 port 5201
[ 36] local 144.202.103.115 port 43910 connected to 123.57.223.37 port 5201
[ 38] local 144.202.103.115 port 43912 connected to 123.57.223.37 port 5201
[ 40] local 144.202.103.115 port 43914 connected to 123.57.223.37 port 5201
[ 42] local 144.202.103.115 port 43916 connected to 123.57.223.37 port 5201
[ 44] local 144.202.103.115 port 43918 connected to 123.57.223.37 port 5201
[ 46] local 144.202.103.115 port 43920 connected to 123.57.223.37 port 5201
[ 48] local 144.202.103.115 port 43922 connected to 123.57.223.37 port 5201
[ 50] local 144.202.103.115 port 43924 connected to 123.57.223.37 port 5201
[ 52] local 144.202.103.115 port 43926 connected to 123.57.223.37 port 5201
[ 54] local 144.202.103.115 port 43928 connected to 123.57.223.37 port 5201
[ 56] local 144.202.103.115 port 43930 connected to 123.57.223.37 port 5201
[ 58] local 144.202.103.115 port 43932 connected to 123.57.223.37 port 5201
[ 60] local 144.202.103.115 port 43934 connected to 123.57.223.37 port 5201
[ 62] local 144.202.103.115 port 43936 connected to 123.57.223.37 port 5201
[ 64] local 144.202.103.115 port 43938 connected to 123.57.223.37 port 5201
[ 66] local 144.202.103.115 port 43940 connected to 123.57.223.37 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   126 KBytes  1.03 Mbits/sec    9   9.90 KBytes       
[  6]   0.00-1.00   sec  73.5 KBytes   602 Kbits/sec    3   4.24 KBytes       
[  8]   0.00-1.00   sec  70.7 KBytes   579 Kbits/sec    7   5.66 KBytes       
[ 10]   0.00-1.00   sec   115 KBytes   938 Kbits/sec    6   8.48 KBytes       
[ 12]   0.00-1.00   sec  70.7 KBytes   579 Kbits/sec    4   12.7 KBytes       
[ 14]   0.00-1.00   sec  73.5 KBytes   602 Kbits/sec    6   1.41 KBytes       
[ 16]   0.00-1.00   sec  70.7 KBytes   579 Kbits/sec    6   5.66 KBytes       
