Connecting to host 45.32.137.17, port 5201
[  4] local 198.13.33.47 port 34742 connected to 45.32.137.17 port 5201
[  6] local 198.13.33.47 port 34744 connected to 45.32.137.17 port 5201
[  8] local 198.13.33.47 port 34746 connected to 45.32.137.17 port 5201
[ 10] local 198.13.33.47 port 34748 connected to 45.32.137.17 port 5201
[ 12] local 198.13.33.47 port 34750 connected to 45.32.137.17 port 5201
[ 14] local 198.13.33.47 port 34752 connected to 45.32.137.17 port 5201
[ 16] local 198.13.33.47 port 34754 connected to 45.32.137.17 port 5201
[ 18] local 198.13.33.47 port 34756 connected to 45.32.137.17 port 5201
[ 20] local 198.13.33.47 port 34758 connected to 45.32.137.17 port 5201
[ 22] local 198.13.33.47 port 34760 connected to 45.32.137.17 port 5201
[ 24] local 198.13.33.47 port 34762 connected to 45.32.137.17 port 5201
[ 26] local 198.13.33.47 port 34764 connected to 45.32.137.17 port 5201
[ 28] local 198.13.33.47 port 34766 connected to 45.32.137.17 port 5201
[ 30] local 198.13.33.47 port 34768 connected to 45.32.137.17 port 5201
[ 32] local 198.13.33.47 port 34770 connected to 45.32.137.17 port 5201
[ 34] local 198.13.33.47 port 34772 connected to 45.32.137.17 port 5201
[ 36] local 198.13.33.47 port 34774 connected to 45.32.137.17 port 5201
[ 38] local 198.13.33.47 port 34776 connected to 45.32.137.17 port 5201
[ 40] local 198.13.33.47 port 34778 connected to 45.32.137.17 port 5201
[ 42] local 198.13.33.47 port 34780 connected to 45.32.137.17 port 5201
[ 44] local 198.13.33.47 port 34782 connected to 45.32.137.17 port 5201
[ 46] local 198.13.33.47 port 34784 connected to 45.32.137.17 port 5201
[ 48] local 198.13.33.47 port 34786 connected to 45.32.137.17 port 5201
[ 50] local 198.13.33.47 port 34788 connected to 45.32.137.17 port 5201
[ 52] local 198.13.33.47 port 34790 connected to 45.32.137.17 port 5201
[ 54] local 198.13.33.47 port 34792 connected to 45.32.137.17 port 5201
[ 56] local 198.13.33.47 port 34794 connected to 45.32.137.17 port 5201
[ 58] local 198.13.33.47 port 34796 connected to 45.32.137.17 port 5201
[ 60] local 198.13.33.47 port 34798 connected to 45.32.137.17 port 5201
[ 62] local 198.13.33.47 port 34800 connected to 45.32.137.17 port 5201
[ 64] local 198.13.33.47 port 34802 connected to 45.32.137.17 port 5201
[ 66] local 198.13.33.47 port 34804 connected to 45.32.137.17 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  3.92 MBytes  32.8 Mbits/sec    0    788 KBytes       
[  6]   0.00-1.00   sec  3.73 MBytes  31.3 Mbits/sec    0    622 KBytes       
[  8]   0.00-1.00   sec  3.53 MBytes  29.6 Mbits/sec    0    663 KBytes       
[ 10]   0.00-1.00   sec  3.64 MBytes  30.6 Mbits/sec    0    691 KBytes       
[ 12]   0.00-1.00   sec  3.70 MBytes  31.0 Mbits/sec    0    790 KBytes       
[ 14]   0.00-1.00   sec  3.69 MBytes  31.0 Mbits/sec    0    628 KBytes       
[ 16]   0.00-1.00   sec  3.53 MBytes  29.6 Mbits/sec    0    614 KBytes       
[ 18]   0.00-1.00   sec  4.14 MBytes  34.7 Mbits/sec    0    892 KBytes       
[ 20]   0.00-1.00   sec  3.76 MBytes  31.5 Mbits/sec    0    662 KBytes       
[ 22]   0.00-1.00   sec  3.72 MBytes  31.2 Mbits/sec    0    749 KBytes       
[ 24]   0.00-1.00   sec  3.69 MBytes  31.0 Mbits/sec    0    624 KBytes       
[ 26]   0.00-1.00   sec  3.71 MBytes  31.2 Mbits/sec    0    706 KBytes       
[ 28]   0.00-1.00   sec  3.92 MBytes  32.9 Mbits/sec    0    731 KBytes       
[ 30]   0.00-1.00   sec  3.69 MBytes  30.9 Mbits/sec    0    710 KBytes       
[ 32]   0.00-1.00   sec  3.74 MBytes  31.4 Mbits/sec    0    673 KBytes       
[ 34]   0.00-1.00   sec  3.57 MBytes  29.9 Mbits/sec    0    628 KBytes       
[ 36]   0.00-1.00   sec  3.53 MBytes  29.6 Mbits/sec    0    550 KBytes       
[ 38]   0.00-1.00   sec  3.71 MBytes  31.1 Mbits/sec    0    716 KBytes       
[ 40]   0.00-1.00   sec  3.53 MBytes  29.6 Mbits/sec    0    554 KBytes       
