Connecting to host 45.32.137.17, port 5201
[  4] local 198.13.33.47 port 40370 connected to 45.32.137.17 port 5201
[  6] local 198.13.33.47 port 40372 connected to 45.32.137.17 port 5201
[  8] local 198.13.33.47 port 40374 connected to 45.32.137.17 port 5201
[ 10] local 198.13.33.47 port 40376 connected to 45.32.137.17 port 5201
[ 12] local 198.13.33.47 port 40378 connected to 45.32.137.17 port 5201
[ 14] local 198.13.33.47 port 40380 connected to 45.32.137.17 port 5201
[ 16] local 198.13.33.47 port 40382 connected to 45.32.137.17 port 5201
[ 18] local 198.13.33.47 port 40384 connected to 45.32.137.17 port 5201
[ 20] local 198.13.33.47 port 40386 connected to 45.32.137.17 port 5201
[ 22] local 198.13.33.47 port 40388 connected to 45.32.137.17 port 5201
[ 24] local 198.13.33.47 port 40390 connected to 45.32.137.17 port 5201
[ 26] local 198.13.33.47 port 40392 connected to 45.32.137.17 port 5201
[ 28] local 198.13.33.47 port 40394 connected to 45.32.137.17 port 5201
[ 30] local 198.13.33.47 port 40396 connected to 45.32.137.17 port 5201
[ 32] local 198.13.33.47 port 40398 connected to 45.32.137.17 port 5201
[ 34] local 198.13.33.47 port 40400 connected to 45.32.137.17 port 5201
[ 36] local 198.13.33.47 port 40402 connected to 45.32.137.17 port 5201
[ 38] local 198.13.33.47 port 40404 connected to 45.32.137.17 port 5201
[ 40] local 198.13.33.47 port 40406 connected to 45.32.137.17 port 5201
[ 42] local 198.13.33.47 port 40408 connected to 45.32.137.17 port 5201
[ 44] local 198.13.33.47 port 40410 connected to 45.32.137.17 port 5201
[ 46] local 198.13.33.47 port 40412 connected to 45.32.137.17 port 5201
[ 48] local 198.13.33.47 port 40414 connected to 45.32.137.17 port 5201
[ 50] local 198.13.33.47 port 40416 connected to 45.32.137.17 port 5201
[ 52] local 198.13.33.47 port 40418 connected to 45.32.137.17 port 5201
[ 54] local 198.13.33.47 port 40420 connected to 45.32.137.17 port 5201
[ 56] local 198.13.33.47 port 40422 connected to 45.32.137.17 port 5201
[ 58] local 198.13.33.47 port 40424 connected to 45.32.137.17 port 5201
[ 60] local 198.13.33.47 port 40426 connected to 45.32.137.17 port 5201
[ 62] local 198.13.33.47 port 40428 connected to 45.32.137.17 port 5201
[ 64] local 198.13.33.47 port 40430 connected to 45.32.137.17 port 5201
[ 66] local 198.13.33.47 port 40432 connected to 45.32.137.17 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  4.44 MBytes  37.2 Mbits/sec    0    827 KBytes       
[  6]   0.00-1.00   sec  4.44 MBytes  37.2 Mbits/sec    0    717 KBytes       
[  8]   0.00-1.00   sec  4.38 MBytes  36.8 Mbits/sec    0    976 KBytes       
[ 10]   0.00-1.00   sec  4.44 MBytes  37.2 Mbits/sec    0    848 KBytes       
[ 12]   0.00-1.00   sec  4.50 MBytes  37.8 Mbits/sec    0    806 KBytes       
[ 14]   0.00-1.00   sec  3.48 MBytes  29.2 Mbits/sec    0    737 KBytes       
[ 16]   0.00-1.00   sec  4.44 MBytes  37.2 Mbits/sec    0    714 KBytes       
[ 18]   0.00-1.00   sec  4.44 MBytes  37.2 Mbits/sec    0    717 KBytes       
[ 20]   0.00-1.00   sec  3.48 MBytes  29.2 Mbits/sec    0    824 KBytes       
[ 22]   0.00-1.00   sec  4.44 MBytes  37.2 Mbits/sec    0    824 KBytes       
[ 24]   0.00-1.00   sec  4.44 MBytes  37.2 Mbits/sec    0    724 KBytes       
[ 26]   0.00-1.00   sec  4.50 MBytes  37.8 Mbits/sec    0    806 KBytes       
[ 28]   0.00-1.00   sec  4.44 MBytes  37.2 Mbits/sec    0    840 KBytes       
[ 30]   0.00-1.00   sec  3.41 MBytes  28.6 Mbits/sec    0    747 KBytes       
[ 32]   0.00-1.00   sec  4.44 MBytes  37.2 Mbits/sec    0    737 KBytes       
[ 34]   0.00-1.00   sec  4.44 MBytes  37.2 Mbits/sec    0    737 KBytes       
[ 36]   0.00-1.00   sec  4.48 MBytes  37.6 Mbits/sec    0    817 KBytes       
[ 38]   0.00-1.00   sec  4.42 MBytes  37.1 Mbits/sec    0    816 KBytes       
[ 40]   0.00-1.00   sec  4.50 MBytes  37.8 Mbits/sec    0    837 KBytes       
[ 42]   0.00-1.00   sec  4.44 MBytes  37.2 Mbits/sec    0    690 KBytes       
[ 44]   0.00-1.00   sec  4.73 MBytes  39.7 Mbits/sec    0    967 KBytes       
[ 46]   0.00-1.00   sec  4.44 MBytes  37.2 Mbits/sec    0    844 KBytes       
[ 48]   0.00-1.00   sec  4.58 MBytes  38.4 Mbits/sec    0    996 KBytes       
[ 50]   0.00-1.00   sec  4.44 MBytes  37.2 Mbits/sec    0    742 KBytes       
[ 52]   0.00-1.00   sec  3.48 MBytes  29.2 Mbits/sec    0    670 KBytes       
[ 54]   0.00-1.00   sec  4.34 MBytes  36.4 Mbits/sec    0    973 KBytes       
[ 56]   0.00-1.00   sec  3.48 MBytes  29.2 Mbits/sec    0    716 KBytes       
[ 58]   0.00-1.00   sec  4.44 MBytes  37.2 Mbits/sec    0    749 KBytes       
