Connecting to host 45.32.137.17, port 5201
[  4] local 198.13.33.47 port 34368 connected to 45.32.137.17 port 5201
[  6] local 198.13.33.47 port 34370 connected to 45.32.137.17 port 5201
[  8] local 198.13.33.47 port 34372 connected to 45.32.137.17 port 5201
[ 10] local 198.13.33.47 port 34374 connected to 45.32.137.17 port 5201
[ 12] local 198.13.33.47 port 34376 connected to 45.32.137.17 port 5201
[ 14] local 198.13.33.47 port 34378 connected to 45.32.137.17 port 5201
[ 16] local 198.13.33.47 port 34380 connected to 45.32.137.17 port 5201
[ 18] local 198.13.33.47 port 34382 connected to 45.32.137.17 port 5201
[ 20] local 198.13.33.47 port 34384 connected to 45.32.137.17 port 5201
[ 22] local 198.13.33.47 port 34386 connected to 45.32.137.17 port 5201
[ 24] local 198.13.33.47 port 34388 connected to 45.32.137.17 port 5201
[ 26] local 198.13.33.47 port 34390 connected to 45.32.137.17 port 5201
[ 28] local 198.13.33.47 port 34392 connected to 45.32.137.17 port 5201
[ 30] local 198.13.33.47 port 34394 connected to 45.32.137.17 port 5201
[ 32] local 198.13.33.47 port 34396 connected to 45.32.137.17 port 5201
[ 34] local 198.13.33.47 port 34398 connected to 45.32.137.17 port 5201
[ 36] local 198.13.33.47 port 34400 connected to 45.32.137.17 port 5201
[ 38] local 198.13.33.47 port 34402 connected to 45.32.137.17 port 5201
[ 40] local 198.13.33.47 port 34404 connected to 45.32.137.17 port 5201
[ 42] local 198.13.33.47 port 34406 connected to 45.32.137.17 port 5201
[ 44] local 198.13.33.47 port 34408 connected to 45.32.137.17 port 5201
[ 46] local 198.13.33.47 port 34410 connected to 45.32.137.17 port 5201
[ 48] local 198.13.33.47 port 34412 connected to 45.32.137.17 port 5201
[ 50] local 198.13.33.47 port 34414 connected to 45.32.137.17 port 5201
[ 52] local 198.13.33.47 port 34416 connected to 45.32.137.17 port 5201
[ 54] local 198.13.33.47 port 34418 connected to 45.32.137.17 port 5201
[ 56] local 198.13.33.47 port 34420 connected to 45.32.137.17 port 5201
[ 58] local 198.13.33.47 port 34422 connected to 45.32.137.17 port 5201
[ 60] local 198.13.33.47 port 34424 connected to 45.32.137.17 port 5201
[ 62] local 198.13.33.47 port 34426 connected to 45.32.137.17 port 5201
[ 64] local 198.13.33.47 port 34428 connected to 45.32.137.17 port 5201
[ 66] local 198.13.33.47 port 34430 connected to 45.32.137.17 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  3.79 MBytes  31.8 Mbits/sec    0    911 KBytes       
[  6]   0.00-1.00   sec  3.60 MBytes  30.2 Mbits/sec    0    706 KBytes       
[  8]   0.00-1.00   sec  3.60 MBytes  30.2 Mbits/sec    0    714 KBytes       
[ 10]   0.00-1.00   sec  3.70 MBytes  31.0 Mbits/sec    0    682 KBytes       
[ 12]   0.00-1.00   sec  4.44 MBytes  37.2 Mbits/sec    0    683 KBytes       
[ 14]   0.00-1.00   sec  4.62 MBytes  38.8 Mbits/sec    0    980 KBytes       
[ 16]   0.00-1.00   sec  3.55 MBytes  29.7 Mbits/sec    0    703 KBytes       
[ 18]   0.00-1.00   sec  3.55 MBytes  29.7 Mbits/sec    0    713 KBytes       
[ 20]   0.00-1.00   sec  3.55 MBytes  29.7 Mbits/sec    0    714 KBytes       
[ 22]   0.00-1.00   sec  3.58 MBytes  30.0 Mbits/sec    0    727 KBytes       
[ 24]   0.00-1.00   sec  3.78 MBytes  31.7 Mbits/sec    0    856 KBytes       
[ 26]   0.00-1.00   sec  3.57 MBytes  29.9 Mbits/sec    0    693 KBytes       
[ 28]   0.00-1.00   sec  3.59 MBytes  30.1 Mbits/sec    0    740 KBytes       
[ 30]   0.00-1.00   sec  3.54 MBytes  29.7 Mbits/sec    0    689 KBytes       
[ 32]   0.00-1.00   sec  3.57 MBytes  29.9 Mbits/sec    0    757 KBytes       
[ 34]   0.00-1.00   sec  3.17 MBytes  26.6 Mbits/sec    0    594 KBytes       
[ 36]   0.00-1.00   sec  3.53 MBytes  29.6 Mbits/sec    0    725 KBytes       
[ 38]   0.00-1.00   sec  3.55 MBytes  29.7 Mbits/sec    0    728 KBytes       
[ 40]   0.00-1.00   sec  3.59 MBytes  30.1 Mbits/sec    0    718 KBytes       
[ 42]   0.00-1.00   sec  3.58 MBytes  30.1 Mbits/sec    0    703 KBytes       
[ 44]   0.00-1.00   sec  3.59 MBytes  30.1 Mbits/sec    0    724 KBytes       
[ 46]   0.00-1.00   sec  4.83 MBytes  40.5 Mbits/sec    0    960 KBytes       
[ 48]   0.00-1.00   sec  3.67 MBytes  30.8 Mbits/sec    0    727 KBytes       
[ 50]   0.00-1.00   sec  3.70 MBytes  31.1 Mbits/sec    0    906 KBytes       
[ 52]   0.00-1.00   sec  3.49 MBytes  29.2 Mbits/sec    0    614 KBytes       
[ 54]   0.00-1.00   sec  3.23 MBytes  27.1 Mbits/sec    0    574 KBytes       
[ 56]   0.00-1.00   sec  3.68 MBytes  30.9 Mbits/sec    0    735 KBytes       
[ 58]   0.00-1.00   sec  3.60 MBytes  30.2 Mbits/sec    0    699 KBytes       
[ 60]   0.00-1.00   sec  3.48 MBytes  29.2 Mbits/sec    0    747 KBytes       
[ 62]   0.00-1.00   sec  3.59 MBytes  30.1 Mbits/sec    0    706 KBytes       
[ 64]   0.00-1.00   sec  4.54 MBytes  38.1 Mbits/sec    0    697 KBytes       
[ 66]   0.00-1.00   sec  3.55 MBytes  29.7 Mbits/sec    0    716 KBytes       
[SUM]   0.00-1.00   sec   118 MBytes   993 Mbits/sec    0             
- - - - - - - - - - - - - - - - - - - - - - - - -
[  4]   1.00-2.00   sec  11.2 MBytes  94.4 Mbits/sec  635   2.10 MBytes       
[  6]   1.00-2.00   sec  7.50 MBytes  62.9 Mbits/sec  825    100 KBytes       
[  8]   1.00-2.00   sec  7.50 MBytes  62.9 Mbits/sec  968   1.53 MBytes       
[ 10]   1.00-2.00   sec  7.50 MBytes  62.9 Mbits/sec  659   1.50 MBytes       
[ 12]   1.00-2.00   sec  7.50 MBytes  62.9 Mbits/sec  746    287 KBytes       
[ 14]   1.00-2.00   sec  11.2 MBytes  94.4 Mbits/sec  508   2.67 MBytes       
[ 16]   1.00-2.00   sec  8.75 MBytes  73.4 Mbits/sec  649    329 KBytes       
[ 18]   1.00-2.00   sec  8.75 MBytes  73.4 Mbits/sec  925    304 KBytes       
[ 20]   1.00-2.00   sec  7.50 MBytes  62.9 Mbits/sec  651    123 KBytes       
[ 22]   1.00-2.00   sec  6.25 MBytes  52.4 Mbits/sec  656    212 KBytes       
[ 24]   1.00-2.00   sec  8.75 MBytes  73.4 Mbits/sec  564   1.64 MBytes       
[ 26]   1.00-2.00   sec  7.50 MBytes  62.9 Mbits/sec  604    100 KBytes       
[ 28]   1.00-2.00   sec  6.25 MBytes  52.4 Mbits/sec  737    212 KBytes       
[ 30]   1.00-2.00   sec  8.75 MBytes  73.4 Mbits/sec  713   91.9 KBytes       
